CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
107817,385,Spain,Male,29,9,89147.12,4,1,1,46742.75,0
107818,739,Spain,Male,69,5,80467.86,2,0,0,36048.87,0
107819,472,France,Male,40,5,121608.66,2,0,0,139595.63,1
107820,892,Spain,Male,48,7,219105.43,2,0,0,114908.98,0
107821,677,Spain,Female,80,4,173495.08,2,0,1,50289.07,0
107822,746,Germany,Female,22,9,192974.04,3,0,1,63685.15,0
107823,624,France,Female,57,9,32347.97,3,0,1,56237.11,0
107824,694,Spain,Female,40,7,111844.25,2,1,0,79805.95,0
107825,406,France,Male,31,1,126826.12,4,1,0,22408.61,1
107826,872,Germany,Male,42,1,226420.61,1,0,0,29319.15,0
107827,444,Spain,Female,21,7,36942.97,3,1,0,111445.91,0
107828,698,France,Male,60,8,123605.03,1,1,0,19740.18,1
107829,387,Spain,Male,36,5,192341.36,1,0,0,167895.31,0
107830,320,Germany,Female,58,0,249699.46,1,0,1,112991.28,0
107831,740,Spain,Female,24,10,2608.58,4,1,1,168728.7,0
107832,698,Germany,Male,29,2,143809.4,3,0,0,166748.87,0
107833,417,France,Male,36,3,222776.23,1,0,0,38654.04,0
107834,349,Germany,Male,67,0,14336.66,3,0,0,110385.92,0
107835,510,Spain,Female,38,6,228445.17,1,0,0,119176.46,0
107836,719,France,Female,28,5,199401.04,1,0,1,70055.73,0
107837,809,Germany,Female,50,8,90744.81,4,1,0,92748,1
107838,355,Germany,Female,21,9,118152.6,1,0,0,137015.4,1
107839,825,Germany,Female,39,3,151764.12,3,0,0,85280.4,0
107840,363,Spain,Female,31,9,107020.6,2,1,0,20398.42,1
107841,413,Spain,Female,53,1,125417.51,2,1,0,62300.79,0
107842,562,Germany,Male,24,0,179940.48,4,0,1,117033.86,0
107843,639,Germany,Female,29,0,36609.9,1,0,1,199164.58,1
107844,856,France,Male,65,5,36450.56,4,1,0,36167.45,0
107845,561,Spain,Male,75,1,117989.73,1,0,1,48192.54,0
107846,677,Spain,Female,74,7,73768.11,2,0,0,132049.22,0
107847,857,Spain,Female,59,2,212761.82,4,0,1,194183.29,0
107848,352,France,Male,47,8,53828.34,1,1,1,20817.5,0
107849,516,Spain,Female,20,0,111071.84,3,1,1,162799.16,1
107850,676,Spain,Female,73,4,12528.98,1,1,1,199106.09,1
107851,391,Germany,Female,48,8,186147.42,3,1,1,197652.62,0
107852,381,France,Male,69,10,232763.17,1,0,0,130879.99,1
107853,576,Germany,Male,34,1,59644.24,1,0,0,150400.06,0
107854,584,Spain,Male,77,2,28324.35,1,1,0,82635.67,1
107855,330,Spain,Female,77,4,102141.43,1,1,1,171023.93,0
107856,658,Spain,Male,54,6,145982.62,1,1,0,174869.26,1
107857,743,France,Female,77,1,190464.33,1,0,1,137833.61,1
107858,475,Spain,Female,50,10,192464.13,3,0,1,42601.49,0
107859,829,France,Male,64,5,191350.81,3,0,0,45551.67,0
107860,308,Spain,Male,30,7,157269.98,4,1,1,163907.56,0
107861,559,Spain,Male,77,1,83285.37,1,1,1,158382.11,1
107862,435,Spain,Female,38,4,246368.89,3,0,1,193183.24,0
107863,662,Spain,Female,28,3,247230.52,2,1,0,159577.74,0
107864,771,France,Female,24,10,129703.06,2,1,1,33821.48,0
107865,604,France,Male,42,1,26255.38,2,1,1,154919.78,0
107866,424,France,Male,31,6,55642.36,2,0,1,100209.95,0
107867,402,Spain,Male,76,9,96796.81,1,0,1,65537.5,0
107868,781,Spain,Female,67,2,225015.8,2,0,0,123643.18,0
107869,760,France,Female,28,4,125863.85,4,1,0,117642.71,0
107870,839,Germany,Male,70,2,81452.08,2,1,0,28115.79,0
107871,302,France,Female,37,5,74777.39,1,1,1,154985.14,0
107872,404,Spain,Female,21,8,52169.02,4,0,1,193078.11,0
107873,485,Germany,Female,67,10,199912.14,2,0,1,171841.21,0
107874,517,Spain,Female,49,4,145724.71,4,0,0,152974.73,0
107875,301,Germany,Female,25,1,190630.16,3,0,0,38809.78,0
107876,657,Spain,Female,79,0,71437.62,2,0,1,42609.15,0
107877,432,France,Female,38,0,138626.14,3,0,1,68516.45,0
107878,848,Germany,Male,69,10,194096.67,3,0,0,124881.09,0
107879,521,France,Male,68,4,130661.14,3,0,0,12630.26,0
107880,362,Spain,Male,24,9,147566.64,4,0,0,128446.94,0
107881,618,France,Male,75,4,154136.45,2,0,0,190354.01,0
107882,852,Germany,Female,66,7,243745.21,3,0,0,44334.37,0
107883,756,France,Male,64,8,115271.15,1,0,0,72173.82,1
107884,555,Spain,Female,68,3,57772.5,3,0,0,146969.73,0
107885,334,France,Male,37,3,61260.85,4,0,1,72153.88,0
107886,861,Spain,Male,34,8,202196.72,2,1,0,27549.78,0
107887,586,France,Male,55,9,56342.91,3,0,1,129121.73,1
107888,417,Spain,Male,74,4,182130.42,2,1,0,88442.55,0
107889,431,Germany,Male,59,6,120463.74,2,1,0,93162.39,0
107890,798,Spain,Male,43,1,61491.09,3,1,0,32151.23,1
107891,423,France,Female,58,8,109309.51,2,0,1,32364,1
107892,474,Germany,Male,74,8,11500.4,2,0,0,126443.16,0
107893,465,Spain,Male,19,1,142920.79,2,1,1,184868.55,0
107894,657,Spain,Female,58,2,155711.06,2,1,0,148751.69,0
107895,598,Spain,Male,51,6,186922.78,1,0,1,21705.69,0
107896,693,Germany,Female,74,2,221192.17,1,1,1,37083.48,0
107897,576,Spain,Female,65,9,153731.15,2,0,0,82986.35,0
107898,419,France,Male,38,10,57121.25,3,0,1,167845.17,0
107899,429,Spain,Female,20,8,43735.82,2,1,1,129243.56,0
107900,627,Spain,Male,55,3,60474.56,3,0,1,166406.66,1
107901,438,Spain,Female,38,0,23225.47,4,0,0,60982.47,0
107902,655,Germany,Male,72,2,34380.56,3,1,1,155120.89,0
107903,789,France,Female,36,6,113683.75,1,1,0,147457.36,0
107904,322,France,Female,64,7,130146.56,1,1,0,185558.22,1
107905,529,Germany,Female,21,4,126971.39,3,0,0,120917.17,0
107906,400,Spain,Male,80,4,45589.68,1,0,0,158485.03,1
107907,876,France,Female,29,0,207416.47,1,1,1,99981.9,1
107908,870,Spain,Female,63,7,67337.19,4,1,1,138200.05,0
107909,526,Germany,Male,52,7,141755.28,3,1,1,74585.67,1
107910,310,France,Female,34,5,205188.43,4,0,0,87509.31,0
107911,507,France,Male,70,3,144705.22,2,0,0,21718.33,0
107912,710,France,Female,61,2,230507.21,2,1,0,185558.54,1
107913,686,Germany,Female,53,6,59170.15,1,1,0,16623.87,1
107914,644,Spain,Female,78,0,106020.75,1,0,0,124965.47,1
107915,894,France,Male,33,7,61077.87,2,0,0,77172.8,1
107916,750,Germany,Male,52,5,82932.13,2,1,1,187171.25,1
107917,731,France,Female,49,7,81750.66,3,1,1,180625.17,0
107918,793,Germany,Male,39,10,77164.22,1,0,0,90500.91,0
107919,452,Germany,Female,51,4,243437.45,2,0,1,184517.35,0
107920,523,Spain,Female,46,9,215960.63,1,1,0,75503.71,0
107921,649,Germany,Male,59,3,216953.39,4,1,1,40913.93,0
107922,753,Spain,Female,58,6,101786.81,3,0,1,144414.74,0
107923,342,Germany,Male,63,3,198618.36,4,1,0,112476.54,0
107924,805,France,Male,62,8,149185.8,3,0,0,37352.06,0
107925,445,France,Male,72,5,208636.97,1,1,1,70770.67,1
107926,357,Germany,Male,48,5,98933.83,3,1,1,112867.04,1
107927,456,Spain,Female,79,1,236956.04,1,1,1,175329.76,0
107928,362,Germany,Female,33,7,220038.81,4,0,1,175562.21,0
107929,855,France,Female,34,2,169504.83,1,1,0,166936.77,0
107930,391,France,Female,60,0,235557.16,4,0,0,21895.47,1
107931,405,Germany,Female,40,0,124524.45,3,1,1,85744.68,0
107932,580,France,Female,30,3,68459.98,2,1,0,32839.75,0
107933,319,Spain,Female,24,5,26747.37,3,1,1,146875.35,0
107934,780,Spain,Female,38,1,207160.28,1,0,1,182643.57,0
107935,700,Spain,Female,30,4,33845.44,3,1,1,110628.07,1
107936,501,Germany,Male,24,9,66726.22,3,1,0,128015.05,0
107937,446,Spain,Male,49,0,151936.52,2,0,0,116637.46,0
107938,496,France,Female,61,9,21142.19,3,1,1,33645.44,0
107939,548,Spain,Male,31,2,163483.39,2,1,1,100108.23,0
107940,466,Spain,Male,50,3,140731.35,1,0,0,28547.58,0
107941,300,Germany,Male,54,4,228241.43,4,1,1,46670.63,1
107942,666,France,Male,43,6,88884.82,4,1,0,194474.25,0
107943,315,Spain,Female,49,1,88866.06,1,1,1,155311.76,0
107944,845,Spain,Male,20,8,119660.31,4,0,0,75099.67,0
107945,594,Spain,Male,31,0,115587.84,1,1,1,167987.06,1
107946,374,France,Male,63,8,31305.28,4,1,0,57373.42,1
107947,589,Spain,Female,49,9,45900.98,4,0,1,164475.46,0
107948,662,Germany,Female,65,3,61743.54,3,0,1,20666.4,1
107949,827,Germany,Female,50,6,111569.82,3,1,0,169713.54,1
107950,462,Spain,Male,58,5,231983.67,4,0,1,198139.95,0
107951,352,Germany,Male,21,2,199490.71,4,1,0,168130.42,0
107952,406,Germany,Female,78,8,216030.28,3,0,1,19011.74,0
107953,308,Spain,Male,65,8,4749.5,1,1,1,96351,0
107954,553,France,Male,71,10,245584.74,1,0,1,110300.74,0
107955,645,Germany,Female,75,7,235045.98,3,1,1,32869.61,0
107956,677,France,Female,43,8,63258.27,3,1,0,132847.51,0
107957,463,France,Female,65,5,239643.42,1,0,1,65059.09,0
107958,724,France,Male,32,10,91460.07,2,0,0,79728.13,0
107959,472,France,Female,72,9,246294.65,3,0,0,99559.68,0
107960,681,France,Male,22,8,157452.04,1,0,0,122759.96,0
107961,421,Germany,Male,54,9,4540.43,2,1,1,10705.61,0
107962,823,France,Female,45,4,33663.4,1,1,1,66887.77,0
107963,559,Spain,Female,20,6,249794.04,4,0,0,91827.37,0
107964,479,Spain,Female,65,0,44926.32,2,0,1,187966.57,0
107965,592,France,Male,59,3,151905,3,1,1,113323.37,0
107966,476,France,Female,22,6,144272.44,1,1,0,187050.57,0
107967,655,France,Male,75,5,130997.05,4,0,0,63983.9,1
107968,362,Spain,Male,48,6,204221.7,3,0,1,143756.12,0
107969,882,Germany,Male,18,0,106617.32,2,0,1,33801.84,0
107970,749,France,Female,64,3,88439.76,2,0,1,67817.2,0
107971,808,Spain,Female,77,10,68126.03,3,1,1,83752.5,1
107972,386,France,Male,34,8,164351.07,2,0,1,21345.87,0
107973,359,Germany,Female,26,2,51560.92,3,0,0,195694.65,0
107974,684,Germany,Female,71,9,89072.76,1,1,1,63321.54,0
107975,466,Spain,Male,21,3,225886.5,2,1,1,130450.09,1
107976,607,Germany,Female,61,10,78671.59,3,1,1,78738.61,0
107977,748,Germany,Male,51,6,145797.49,3,0,1,131735.75,0
107978,342,Germany,Female,23,3,85724.29,2,1,0,161338.48,0
107979,616,Germany,Male,54,0,134962.56,2,0,0,136070.26,1
107980,422,Germany,Female,48,6,120973.93,2,0,1,21910.96,0
107981,459,Spain,Female,34,7,136052.32,1,1,1,160118.39,0
107982,739,Spain,Male,51,7,97946.97,4,1,0,46903.17,0
107983,437,Germany,Male,56,10,218378.57,4,0,0,199679.89,0
107984,642,Spain,Female,75,7,82116.32,3,0,1,169433.65,0
107985,383,France,Male,59,0,33649.84,3,0,0,99401.93,0
107986,778,Spain,Female,25,9,232268.96,1,0,1,109673.79,0
107987,890,Germany,Male,26,10,87559.51,2,1,0,54909.86,0
107988,405,Spain,Female,61,6,222500.47,3,1,1,178322.96,0
107989,627,Spain,Male,70,0,48658.97,4,1,1,63698.93,0
107990,637,Spain,Male,56,10,162774.24,4,1,0,194300.76,1
107991,538,France,Male,41,3,134936.69,3,0,1,51841.29,1
107992,783,Germany,Male,78,1,142269.01,3,0,0,30322.45,0
107993,873,Spain,Male,48,3,86390.39,2,0,1,41293.48,0
107994,304,Germany,Female,60,3,121162.5,2,1,1,99355.36,0
107995,654,Germany,Female,49,1,188830.29,4,1,0,61907.32,0
107996,752,France,Male,36,3,72531.96,2,1,0,108795.36,1
107997,403,Spain,Male,59,4,244731,4,1,0,84162.68,0
107998,393,France,Female,40,7,213064.74,3,0,1,93578.97,0
107999,666,Germany,Male,61,10,112090.54,3,0,0,78571.12,1
108000,564,Spain,Male,46,1,176343.33,2,1,1,183857.77,0
108001,612,France,Female,51,0,242479.08,1,0,1,15284.7,0
108002,362,France,Female,59,10,140216.15,3,1,0,99321.76,0
108003,487,France,Male,50,3,99507.71,3,0,0,96007.54,0
108004,476,Germany,Male,63,5,72879.53,3,0,1,38222.1,0
108005,863,Germany,Male,53,3,209188.8,2,0,0,173034.74,1
108006,474,Germany,Male,47,5,249888.98,2,0,0,189712.31,0
108007,378,Germany,Male,27,5,155919.28,4,1,1,99525.86,0
108008,585,Spain,Female,73,7,164483.24,2,0,0,20712.91,0
108009,426,France,Female,55,10,79771.79,2,1,0,163682.38,0
108010,654,France,Female,66,4,177771.36,3,1,1,17149.59,0
108011,623,France,Male,66,2,59581.84,4,0,1,198061.84,0
108012,800,France,Male,37,2,9917.26,1,0,0,185967.69,0
108013,894,France,Male,72,3,75889.9,3,0,0,140288.99,1
108014,895,Germany,Female,32,2,243027.59,3,0,0,31980.93,1
108015,309,Spain,Female,32,2,140503.77,2,0,1,90917.75,0
108016,408,France,Male,50,3,79839.38,1,0,1,60313.06,0
108017,606,Germany,Male,19,0,49378.76,1,0,1,174743.26,0
108018,633,Spain,Female,27,7,216251.64,2,1,1,11051.5,0
108019,586,Spain,Male,58,3,10069.89,3,0,0,14832.28,0
108020,750,Spain,Male,30,5,165378.42,4,1,0,12854.01,0
108021,306,Germany,Female,39,8,139698.87,1,1,0,43250.05,1
108022,623,France,Male,77,0,90588.85,1,0,0,59115.01,1
108023,335,France,Female,27,8,114974.58,1,1,0,83764.57,0
108024,450,France,Female,75,0,200725.14,1,0,1,98889.54,1
108025,778,Spain,Male,36,9,45470.88,1,1,0,57581.05,1
108026,647,France,Female,64,10,57017,1,1,0,147830.47,1
108027,828,France,Male,74,2,69669.26,3,1,0,64558.59,0
108028,549,Spain,Female,47,1,119005.59,4,1,1,12517.84,0
108029,748,Spain,Female,38,3,71996.52,3,0,0,128289.95,0
108030,812,Germany,Female,54,6,177084.82,1,1,0,85195.82,1
108031,577,France,Female,29,0,116301.99,4,0,1,143926.85,0
108032,856,France,Male,25,6,120441.72,2,1,1,80497.94,0
108033,326,Germany,Female,77,5,174959.66,4,1,0,157346.19,0
108034,708,France,Female,44,2,77104.9,4,0,1,187891.11,0
108035,665,Germany,Female,25,8,190722.65,3,0,0,107471.03,0
108036,626,Germany,Female,30,5,176273.3,1,1,0,32981.5,0
108037,535,Spain,Female,37,7,70493.22,2,0,1,153662.1,0
108038,641,France,Male,72,3,118183.32,4,1,1,69482.86,0
108039,336,Germany,Male,50,9,218982.93,1,0,0,151691.12,0
108040,661,Spain,Male,45,0,173001.2,2,0,0,122600.33,0
108041,620,France,Female,75,10,7513.26,4,0,1,82384.23,0
108042,626,Germany,Female,25,8,36065.65,3,0,0,23178.76,0
108043,404,France,Female,43,0,195219.07,1,0,1,138742.09,0
108044,679,France,Male,19,9,24578.5,3,0,1,164214.61,0
108045,348,Spain,Female,54,6,113469.25,2,1,1,146278.3,0
108046,590,Germany,Female,40,5,183284.88,3,0,0,82783.68,0
108047,680,France,Male,26,6,151860.9,3,1,0,19642.83,1
108048,845,Spain,Male,61,6,84904.09,3,1,1,160277.49,0
108049,311,France,Male,58,7,53852.26,1,0,0,140664.99,1
108050,621,France,Male,76,1,78822.22,3,0,1,183427.65,1
108051,301,France,Male,43,1,3172.91,3,0,0,14087.11,0
108052,389,Spain,Female,18,2,152652.04,4,0,0,59143.45,0
108053,494,Spain,Male,53,4,88147.53,2,1,0,36835.55,0
108054,605,Spain,Male,80,5,191788.59,1,1,1,29698.13,0
108055,705,Germany,Female,31,6,200865.03,3,1,0,181971.41,0
108056,380,Germany,Female,76,9,81464.44,3,0,0,136046.24,0
108057,707,Spain,Female,49,3,68894.32,1,0,1,196720.5,0
108058,735,Germany,Male,75,6,166031.33,1,0,1,35676.77,0
108059,694,Germany,Male,29,2,50656.75,2,1,0,143479.65,0
108060,303,Germany,Female,23,3,75658.19,2,1,1,29555.98,0
108061,700,France,Male,64,4,167115.44,1,1,1,68185.98,1
108062,744,France,Female,45,7,122319.03,3,0,0,136816.37,1
108063,410,France,Male,67,4,11482.13,4,0,0,30438.62,0
108064,462,Spain,Male,77,1,201910.62,4,0,1,106459.47,0
108065,615,France,Female,47,0,115456.8,3,1,1,92128.91,0
108066,536,Germany,Male,60,0,133562.22,1,0,1,189858.36,1
108067,626,Spain,Female,64,0,131435.52,2,1,0,22184.63,1
108068,825,Spain,Male,59,1,66180.85,1,0,1,22839.7,0
108069,617,Spain,Male,76,0,27889.85,4,1,1,61559.38,0
108070,565,Spain,Male,24,4,163688.72,2,0,1,15890.61,0
108071,413,Germany,Female,64,3,45186.42,1,0,1,139648.51,0
108072,489,Spain,Male,42,8,65344.64,3,1,0,15918.57,1
108073,653,Germany,Female,66,1,67912.71,1,0,1,104252.31,0
108074,390,France,Female,64,7,174909.56,2,0,0,132392.81,0
108075,785,Germany,Female,26,9,120171.84,3,0,1,90286.06,0
108076,783,Spain,Male,23,1,16593.92,1,0,0,60757.87,0
108077,740,Germany,Male,26,9,119123.38,4,1,0,70324.16,0
108078,455,Germany,Male,42,1,28966.67,4,0,1,20849.36,0
108079,607,France,Male,74,2,96829.66,4,1,0,79390.96,1
108080,834,Spain,Male,41,8,37439.5,1,0,0,136237.1,0
108081,314,France,Male,52,3,224463.53,4,1,0,127549.75,1
108082,770,Spain,Male,19,1,148756.24,1,1,1,181112.34,0
108083,782,Germany,Female,70,2,172729.96,2,1,0,161508.05,0
108084,457,Spain,Male,67,2,133550.3,3,0,1,64679.2,0
108085,579,Spain,Female,21,4,9589.38,3,0,1,110659.42,0
108086,378,France,Male,51,2,78937.65,4,1,1,80204.1,0
108087,768,Spain,Male,23,5,104163.78,3,1,1,76985.35,1
108088,389,France,Male,45,3,19691.8,4,1,0,149826.07,0
108089,359,Spain,Female,44,0,211954.32,2,0,1,184610.46,1
108090,373,Spain,Male,74,9,128311.95,1,0,0,108754.35,1
108091,826,France,Female,69,5,201141.38,4,1,0,24438.84,1
108092,387,Spain,Female,49,6,163503.78,4,0,0,38603.54,0
108093,850,France,Male,70,4,74367.79,3,0,1,137583.34,0
108094,471,France,Male,51,1,48896.54,2,1,1,67682.14,0
108095,644,Germany,Female,35,3,205182.2,2,1,0,188564.06,1
108096,502,Germany,Female,29,0,230869.56,3,0,1,185418.07,1
108097,325,France,Female,60,10,73298.31,3,1,0,189267.28,0
108098,538,Germany,Male,67,7,207503.25,3,0,0,80661.6,0
108099,663,Spain,Female,25,9,245540.19,1,1,0,168070.96,0
108100,796,Germany,Female,71,6,51099.48,1,0,0,194729.54,1
108101,751,Germany,Male,71,10,229505.03,4,0,0,57195.89,0
108102,510,Spain,Male,43,4,62445.38,4,1,1,141474.5,1
108103,343,France,Female,77,3,115128.66,1,1,1,160852.53,1
108104,646,France,Male,28,7,159923.16,2,0,1,59698.76,0
108105,369,Germany,Male,64,9,213767.83,4,1,1,75329.45,0
108106,486,France,Female,45,1,46844.1,4,1,0,71005.59,0
108107,451,Spain,Male,28,6,67570.03,3,0,0,12766.07,0
108108,737,France,Male,62,5,37493.02,1,0,0,87440.07,1
108109,755,Germany,Female,27,10,61747.69,3,1,0,107488.82,0
108110,801,France,Male,33,6,156186.07,4,0,0,144509.45,0
108111,561,Spain,Female,40,3,5706.73,3,0,0,50224.54,0
108112,890,France,Female,80,6,246512.84,3,1,1,137471.76,0
108113,581,Germany,Female,70,8,162740.72,1,1,0,73877.16,1
108114,419,France,Male,29,4,117124.2,4,1,0,129633.35,0
108115,794,France,Male,76,5,185159.35,4,0,0,83446.9,0
108116,867,Germany,Male,30,3,231012.36,1,0,0,94034.48,0
108117,660,Germany,Female,30,5,155271.22,4,1,0,147486.47,0
108118,603,Spain,Male,18,7,110532.43,2,0,1,185864.96,0
108119,460,France,Male,74,7,187846.71,3,1,0,29643.88,0
108120,733,Spain,Female,37,3,248338.73,2,0,0,121862.37,1
108121,885,Germany,Female,65,2,45137.86,3,1,0,58362.45,0
108122,595,Spain,Female,42,9,94814.03,2,1,1,144382.86,0
108123,385,Germany,Male,51,5,201056.09,4,0,0,18922.56,1
108124,803,Spain,Male,60,7,229543.95,2,1,0,162510.24,0
108125,501,France,Male,57,2,185869.55,1,0,1,13916.53,0
108126,469,Germany,Male,78,8,86662.76,4,1,0,62189.72,0
108127,489,Spain,Male,36,3,9152.03,1,1,1,109298.4,0
108128,739,Spain,Male,36,10,59098.28,2,0,1,101541.51,0
108129,576,Germany,Male,26,9,191988.63,4,0,0,114790.62,0
108130,666,Spain,Male,30,7,115390.67,2,0,1,36858.55,0
108131,846,France,Male,43,4,226307.7,4,0,1,44704.84,1
108132,858,Germany,Male,64,2,39602.67,2,0,1,83869.1,0
108133,524,Spain,Male,43,4,156011.48,2,0,1,154066.54,0
108134,612,Spain,Female,40,8,215567.17,3,0,1,24810.23,1
108135,675,Spain,Female,50,0,144042.14,2,0,1,189838.5,1
108136,662,Spain,Male,67,5,146667.35,4,0,1,165692.87,1
108137,412,France,Female,41,8,137354.06,1,0,0,196715.66,0
108138,609,Spain,Male,47,5,12003.25,3,0,1,98269,0
108139,495,Germany,Female,63,7,15121.29,1,1,0,182711.85,1
108140,409,Germany,Male,32,1,41889.84,3,1,1,34856.57,0
108141,455,Germany,Female,52,4,227792.75,4,0,1,106490.2,0
108142,559,Spain,Female,44,5,128894.41,4,1,0,33282.5,0
108143,596,France,Male,35,4,235893.13,4,0,1,93706.04,1
108144,495,Germany,Female,48,10,217393.3,1,0,0,102847.54,0
108145,663,France,Female,32,6,239648.85,2,0,0,17783.6,0
108146,785,France,Female,78,6,75355.38,2,1,1,155324.42,0
108147,814,Germany,Female,27,1,178970.66,1,1,1,172640.64,0
108148,554,Germany,Male,41,4,119925.15,3,0,0,179156.3,0
108149,565,France,Female,36,1,57780.07,3,0,1,45038.04,0
108150,467,France,Male,71,4,125851.27,2,1,1,128793.53,0
108151,743,Germany,Male,64,6,213533.92,2,0,0,60658.32,0
108152,648,Spain,Female,55,7,43713.72,3,1,1,114621.86,0
108153,771,Spain,Male,68,7,192463.53,4,0,0,154564.9,0
108154,502,Germany,Female,71,10,173123.99,1,1,1,77594.25,0
108155,728,Spain,Male,58,2,192953.24,4,1,0,126346.24,0
108156,666,Spain,Male,53,8,155772.82,2,0,1,39420.44,1
108157,461,Spain,Male,25,3,18870.79,4,1,0,81171.27,0
108158,813,Spain,Male,24,10,154276.6,4,1,1,28300.75,0
108159,385,France,Male,42,1,89057.95,3,0,0,156890.43,0
108160,795,Spain,Male,48,10,154575.02,3,1,1,91488.11,0
108161,811,France,Female,44,0,202655.29,4,0,0,77977.04,0
108162,863,France,Female,66,7,97926.47,3,0,0,52277.82,0
108163,332,Spain,Male,49,9,81475.14,4,1,0,15024.77,0
108164,604,France,Male,69,0,239905.48,1,0,1,15048.33,0
108165,879,Spain,Male,18,10,182566.03,2,0,0,81336.79,0
108166,577,France,Female,73,9,217663.1,3,0,0,97499.99,0
108167,571,Spain,Female,60,7,212281.39,3,1,1,33154.44,0
108168,669,France,Female,65,1,225003.78,2,0,1,53523.41,0
108169,544,France,Female,66,8,201296.29,3,0,1,95006.33,0
108170,547,France,Male,53,8,248946.15,4,0,1,125233.1,0
108171,826,Germany,Female,36,1,196170.48,2,1,1,130528.07,0
108172,628,Germany,Male,46,9,238702.13,2,1,0,86096.64,0
108173,500,Spain,Male,59,3,198340.89,4,1,0,186337.19,0
108174,864,Spain,Female,63,6,45546.67,2,1,1,129945.36,1
108175,798,Spain,Male,63,1,151083.68,4,0,0,101582.25,1
108176,899,Spain,Male,62,5,227688.75,2,1,0,113506.66,1
108177,561,France,Female,70,1,6105.93,1,1,1,14662.67,0
108178,484,Germany,Male,39,1,248283.89,2,1,0,164480.16,0
108179,729,France,Male,42,4,76105.7,2,0,1,36458.02,0
108180,728,Germany,Male,50,3,71940.65,2,0,0,50401.35,0
108181,633,France,Male,75,8,171961.52,1,1,1,120304.85,0
108182,892,Germany,Female,72,10,115937.66,1,1,0,38221.72,1
108183,490,Germany,Female,51,3,107967.88,2,1,1,147277.97,0
108184,882,Germany,Male,71,6,242987.04,2,0,1,99045.51,0
108185,653,Germany,Female,61,6,98922.3,4,0,0,193661.28,1
108186,658,Germany,Male,70,4,229447.5,4,1,1,44197.84,0
108187,486,Germany,Male,66,1,61312.56,4,1,0,25057.9,0
108188,354,France,Female,77,5,202822.67,1,1,0,168986.79,1
108189,436,France,Male,25,2,41802.79,1,0,1,85879.98,0
108190,485,Germany,Female,31,6,223569.74,4,0,1,10283.47,0
108191,379,France,Female,41,1,239874.14,3,1,1,14457.01,0
108192,861,Germany,Female,41,0,95969.88,4,1,0,83270.33,1
108193,794,France,Female,63,5,133105.74,2,0,1,196491.52,0
108194,712,France,Male,62,8,130954.46,1,0,0,43316.42,1
108195,626,Germany,Female,55,5,247093.23,3,1,1,81240.53,0
108196,503,France,Male,27,3,237711.9,1,1,0,89415.31,0
108197,483,France,Male,48,5,111211.84,3,0,1,28080.7,0
108198,698,France,Female,52,10,76073.38,1,1,0,152801.83,1
108199,599,Spain,Female,69,2,214254.85,2,0,1,127081.12,0
108200,828,Spain,Female,43,5,94331.75,2,1,0,177614.17,0
108201,601,France,Male,50,2,202875.75,1,0,0,179497.02,0
108202,730,Germany,Male,43,3,245067.98,1,0,0,176469.38,1
108203,639,Spain,Male,77,9,152263.21,3,0,0,183087.92,0
108204,551,France,Male,28,0,94115.67,2,0,1,23630.5,0
108205,380,Germany,Female,56,9,83676.2,3,0,1,54320.26,0
108206,404,Spain,Female,54,6,227669.21,2,0,0,152282.16,0
108207,618,France,Female,34,9,38781.85,2,0,1,38031.49,0
108208,486,Germany,Male,25,3,90020.18,4,1,1,168277.48,0
108209,613,France,Male,46,9,1900.73,3,0,1,141852.92,0
108210,726,Germany,Female,69,1,332.81,3,1,1,54446.9,0
108211,466,Germany,Female,35,5,136948.79,2,1,1,52528.03,0
108212,635,Spain,Male,71,6,136558.33,4,0,0,77267.45,0
108213,350,Spain,Male,31,6,32404.77,3,1,0,77085,0
108214,708,Germany,Male,33,6,166098.98,2,1,0,27971.01,0
108215,888,France,Female,43,7,100832.19,3,0,1,27192.38,1
108216,317,France,Male,52,9,154609.31,3,1,0,78484.66,0
108217,787,Spain,Female,72,7,38437.64,3,1,1,189163.23,0
108218,575,France,Female,24,2,224719.57,2,0,1,69742.39,0
108219,465,France,Male,64,2,39661.24,1,0,1,164171.64,0
108220,610,France,Female,20,2,194744.15,2,1,1,74367.73,0
108221,616,Spain,Female,73,0,165181.39,4,1,1,115612.28,0
108222,444,Spain,Female,64,3,227073.19,3,0,0,104593.25,0
108223,681,France,Female,38,0,67722.32,1,1,1,90460.23,0
108224,320,France,Male,36,9,4997.06,2,0,1,43599.11,0
108225,851,Spain,Female,34,7,117085.43,2,0,0,189787.99,0
108226,332,Spain,Male,76,2,159178.88,1,1,0,70414.75,1
108227,782,France,Female,70,4,192846.11,4,0,1,42648.13,0
108228,790,Spain,Female,39,6,1889.16,1,1,1,183250,0
108229,818,Spain,Male,56,7,164371.6,4,1,1,152214.79,0
108230,848,France,Female,38,3,104751.63,4,0,1,122813.36,0
108231,309,France,Male,19,3,128007.16,3,1,0,15424.28,0
108232,437,Germany,Male,76,0,145436.57,3,1,1,198588.49,1
108233,688,Spain,Male,61,5,169180.26,1,0,1,38149.31,0
108234,350,Germany,Female,67,4,14756.58,4,1,1,183068.74,0
